,X,Y,tdx12_Pantanal,tdx30_Pantanal,srtm30_Pantanal,srtm30_wgs84_Pantanal,aster30_Pantanal,aster30_wgs84_Pantanal,aw3d30_Pantanal,aw3d30_wgs84_Pantanal
3351,117.41230578,-56.79354785,-18.43650054,-18.43648996,-18.43648996,-18.43648996,-18.43648996,-18.43648996,-18.43650759,-18.43650759
3352,107.66643648,-56.97693897,-18.80086516,-18.8009153,-18.8009153,-18.8009153,-18.8009153,-18.8009153,-18.80083173,-18.80083173
3353,143.08050311,-56.00669699,-18.22910769,-18.22906254,-18.22906254,-18.22906254,-18.22906254,-18.22906254,-18.22913778,-18.22913778
3354,120.02734192,-56.54899495,-18.69922451,-18.69925771,-18.69925771,-18.69925771,-18.69925771,-18.69925771,-18.69920237,-18.69920237
3355,139.61931027,-56.16867735,-18.18030951,-18.18025624,-18.18025624,-18.18025624,-18.18025624,-18.18025624,-18.18034503,-18.18034503
3356,121.57307039,-56.75579555,-18.07376969,-18.07369866,-18.07369866,-18.07369866,-18.07369866,-18.07369866,-18.07381705,-18.07381705
3357,127.85338572,-56.23529096,-18.70915217,-18.70918702,-18.70918702,-18.70918702,-18.70918702,-18.70918702,-18.70912893,-18.70912893
3358,126.17145079,-56.52731344,-18.28326771,-18.2832316,-18.2832316,-18.2832316,-18.2832316,-18.2832316,-18.28329179,-18.28329179
3359,116.6426568,-56.82449865,-18.50325205,-18.50325259,-18.50325259,-18.50325259,-18.50325259,-18.50325259,-18.50325169,-18.50325169
3360,125.48091336,-56.49271391,-18.51254452,-18.51254661,-18.51254661,-18.51254661,-18.51254661,-18.51254661,-18.51254312,-18.51254312
3361,122.4404388,-56.60913204,-18.26889045,-18.26885194,-18.26885194,-18.26885194,-18.26885194,-18.26885194,-18.26891613,-18.26891613
3362,115.77725503,-56.77341017,-18.67371069,-18.67373964,-18.67373964,-18.67373964,-18.67373964,-18.67373964,-18.67369139,-18.67369139
3363,113.40265947,-56.97860806,-18.64312756,-18.64315141,-18.64315141,-18.64315141,-18.64315141,-18.64315141,-18.64311166,-18.64311166
3364,131.24968405,-56.41039416,-18.03741128,-18.03733419,-18.03733419,-18.03733419,-18.03733419,-18.03733419,-18.03746267,-18.03746267
3365,126.53384087,-56.49382918,-18.53872317,-18.53872962,-18.53872962,-18.53872962,-18.53872962,-18.53872962,-18.53871887,-18.53871887
3366,126.67389372,-56.4812444,-18.11754163,-18.1174779,-18.1174779,-18.1174779,-18.1174779,-18.1174779,-18.11758413,-18.11758413
3367,133.66767892,-56.1120252,-18.89292908,-18.89299456,-18.89299456,-18.89299456,-18.89299456,-18.89299456,-18.89288543,-18.89288543
3368,124.73715584,-56.55735517,-18.52255598,-18.52255974,-18.52255974,-18.52255974,-18.52255974,-18.52255974,-18.52255348,-18.52255348
3369,128.0894227,-56.37666596,-18.53611026,-18.53611627,-18.53611627,-18.53611627,-18.53611627,-18.53611627,-18.53610624,-18.53610624
3370,131.27891358,-56.07751877,-18.74154077,-18.74158102,-18.74158102,-18.74158102,-18.74158102,-18.74158102,-18.74151393,-18.74151393
3371,138.46943154,-56.09678027,-18.80942898,-18.80948055,-18.80948055,-18.80948055,-18.80948055,-18.80948055,-18.80939461,-18.80939461
3372,115.59946377,-56.90629497,-18.33313881,-18.333111,-18.333111,-18.333111,-18.333111,-18.333111,-18.33315735,-18.33315735
3373,122.35473375,-56.79334263,-18.40596445,-18.40594878,-18.40594878,-18.40594878,-18.40594878,-18.40594878,-18.4059749,-18.4059749
3374,122.94559992,-56.61206523,-18.52821727,-18.52822197,-18.52822197,-18.52822197,-18.52822197,-18.52822197,-18.52821413,-18.52821413
3375,141.15370984,-56.07521825,-18.12704178,-18.12697963,-18.12697963,-18.12697963,-18.12697963,-18.12697963,-18.12708322,-18.12708322
3376,134.1863083,-56.15887086,-18.50330517,-18.50330572,-18.50330572,-18.50330572,-18.50330572,-18.50330572,-18.5033048,-18.5033048
3377,109.38707648,-56.8690726,-18.84166582,-18.84172276,-18.84172276,-18.84172276,-18.84172276,-18.84172276,-18.84162786,-18.84162786
3378,119.35954589,-56.73310896,-18.52025472,-18.52025809,-18.52025809,-18.52025809,-18.52025809,-18.52025809,-18.52025247,-18.52025247
3379,118.60031585,-56.96670942,-18.78004987,-18.78009654,-18.78009654,-18.78009654,-18.78009654,-18.78009654,-18.78001875,-18.78001875
3380,140.49872027,-56.0601235,-18.34028963,-18.34026301,-18.34026301,-18.34026301,-18.34026301,-18.34026301,-18.34030737,-18.34030737
3381,124.24052222,-56.53512643,-18.30403063,-18.30399797,-18.30399797,-18.30399797,-18.30399797,-18.30399797,-18.3040524,-18.3040524
3382,122.88452396,-56.68099237,-18.36539864,-18.3653762,-18.3653762,-18.3653762,-18.3653762,-18.3653762,-18.36541359,-18.36541359
3383,115.92248574,-56.83768865,-18.6328713,-18.63289345,-18.63289345,-18.63289345,-18.63289345,-18.63289345,-18.63285654,-18.63285654
3384,128.05103704,-56.79440407,-18.24638171,-18.24633945,-18.24633945,-18.24633945,-18.24633945,-18.24633945,-18.24640989,-18.24640989
3385,136.71506742,-56.12434573,-18.89150469,-18.89156993,-18.89156993,-18.89156993,-18.89156993,-18.89156993,-18.89146119,-18.89146119
3386,140.77147641,-56.0488103,-18.51560676,-18.51560936,-18.51560936,-18.51560936,-18.51560936,-18.51560936,-18.51560503,-18.51560503
3387,117.3998932,-56.72550317,-18.55642081,-18.55643021,-18.55643021,-18.55643021,-18.55643021,-18.55643021,-18.55641454,-18.55641454
3388,111.4405431,-56.96339373,-18.69269835,-18.69273047,-18.69273047,-18.69273047,-18.69273047,-18.69273047,-18.69267694,-18.69267694
3389,124.31164874,-56.6063126,-18.20885151,-18.20880299,-18.20880299,-18.20880299,-18.20880299,-18.20880299,-18.20888385,-18.20888385
3390,116.32934818,-56.62760965,-18.70935977,-18.70939466,-18.70939466,-18.70939466,-18.70939466,-18.70939466,-18.70933651,-18.70933651
3391,125.39638805,-56.33296821,-18.80416842,-18.80421911,-18.80421911,-18.80421911,-18.80421911,-18.80421911,-18.80413463,-18.80413463
3392,130.58137318,-56.17019997,-18.7008995,-18.70093298,-18.70093298,-18.70093298,-18.70093298,-18.70093298,-18.70087718,-18.70087718
3393,113.10734118,-56.85198418,-18.71040287,-18.71043794,-18.71043794,-18.71043794,-18.71043794,-18.71043794,-18.7103795,-18.7103795
3394,124.92359028,-56.43535073,-18.88467672,-18.88474083,-18.88474083,-18.88474083,-18.88474083,-18.88474083,-18.88463399,-18.88463399
3395,120.6898495,-56.70822668,-18.21587699,-18.21582965,-18.21582965,-18.21582965,-18.21582965,-18.21582965,-18.21590856,-18.21590856
3396,132.7184598,-56.64552086,-18.34486982,-18.34484397,-18.34484397,-18.34484397,-18.34484397,-18.34484397,-18.34488706,-18.34488706
3397,129.26444911,-56.2227871,-18.98726945,-18.98735065,-18.98735065,-18.98735065,-18.98735065,-18.98735065,-18.98721531,-18.98721531
3398,112.47206231,-56.96509526,-18.16484455,-18.1647887,-18.1647887,-18.1647887,-18.1647887,-18.1647887,-18.16488179,-18.16488179
3399,139.77006652,-56.16477153,-18.82504947,-18.82510364,-18.82510364,-18.82510364,-18.82510364,-18.82510364,-18.82501336,-18.82501336
3400,145.24062979,-56.05580594,-18.21211592,-18.21206794,-18.21206794,-18.21206794,-18.21206794,-18.21206794,-18.2121479,-18.2121479
3401,121.78853787,-56.4613914,-18.74770358,-18.74774486,-18.74774486,-18.74774486,-18.74774486,-18.74774486,-18.74767606,-18.74767606
3402,116.63973145,-56.95563586,-18.26791213,-18.26787346,-18.26787346,-18.26787346,-18.26787346,-18.26787346,-18.26793792,-18.26793792
3403,138.088577,-56.27248222,-18.21731859,-18.21727148,-18.21727148,-18.21727148,-18.21727148,-18.21727148,-18.21735,-18.21735
3404,122.6737606,-56.39190616,-18.83422492,-18.83428062,-18.83428062,-18.83428062,-18.83428062,-18.83428062,-18.83418779,-18.83418779
3405,130.14339882,-56.3684976,-18.0621655,-18.06209253,-18.06209253,-18.06209253,-18.06209253,-18.06209253,-18.06221414,-18.06221414
3406,137.65702652,-56.24814628,-18.04541084,-18.04533509,-18.04533509,-18.04533509,-18.04533509,-18.04533509,-18.04546135,-18.04546135
3407,137.21503875,-56.42728824,-18.50055254,-18.50055264,-18.50055264,-18.50055264,-18.50055264,-18.50055264,-18.50055248,-18.50055248
3408,137.06239631,-56.0219663,-18.74752613,-18.74756738,-18.74756738,-18.74756738,-18.74756738,-18.74756738,-18.74749863,-18.74749863
3409,123.67301406,-56.4267017,-18.75625319,-18.7562959,-18.7562959,-18.7562959,-18.7562959,-18.7562959,-18.75622473,-18.75622473
3410,114.56464778,-56.94091889,-18.25434827,-18.25430733,-18.25430733,-18.25430733,-18.25430733,-18.25430733,-18.25437556,-18.25437556
3411,125.81369615,-56.87151719,-18.5102002,-18.5102019,-18.5102019,-18.5102019,-18.5102019,-18.5102019,-18.51019907,-18.51019907
3412,117.40178103,-56.83571602,-18.35458384,-18.3545596,-18.3545596,-18.3545596,-18.3545596,-18.3545596,-18.35459999,-18.35459999
3413,127.37342668,-56.27045253,-18.93731299,-18.93738586,-18.93738586,-18.93738586,-18.93738586,-18.93738586,-18.9372644,-18.9372644
3414,127.77643458,-56.47074814,-18.18850768,-18.18845577,-18.18845577,-18.18845577,-18.18845577,-18.18845577,-18.18854229,-18.18854229
3415,114.08085469,-56.84790221,-18.7033286,-18.70336248,-18.70336248,-18.70336248,-18.70336248,-18.70336248,-18.70330601,-18.70330601
3416,134.48131819,-56.24968117,-18.4705072,-18.47050228,-18.47050228,-18.47050228,-18.47050228,-18.47050228,-18.47051048,-18.47051048
3417,130.09344566,-56.38875965,-18.00002474,-17.99994142,-17.99994142,-17.99994142,-17.99994142,-17.99994142,-18.00008029,-18.00008029
3418,141.80551256,-56.04827472,-18.00187668,-18.00179367,-18.00179367,-18.00179367,-18.00179367,-18.00179367,-18.00193202,-18.00193202
3419,139.20996585,-56.00827638,-18.87317487,-18.87323706,-18.87323706,-18.87323706,-18.87323706,-18.87323706,-18.87313341,-18.87313341
3420,129.12757271,-56.38435953,-18.54080016,-18.54080696,-18.54080696,-18.54080696,-18.54080696,-18.54080696,-18.54079563,-18.54079563
3421,127.0149286,-56.420001,-18.40804835,-18.40803303,-18.40803303,-18.40803303,-18.40803303,-18.40803303,-18.40805857,-18.40805857
3422,142.56999779,-56.15425639,-18.18384214,-18.18378946,-18.18378946,-18.18378946,-18.18378946,-18.18378946,-18.18387727,-18.18387727
3423,132.75333289,-56.11571018,-18.9373738,-18.93744669,-18.93744669,-18.93744669,-18.93744669,-18.93744669,-18.93732521,-18.93732521
3424,127.09581138,-56.27465678,-18.76073392,-18.76077737,-18.76077737,-18.76077737,-18.76077737,-18.76077737,-18.76070495,-18.76070495
3425,116.06662429,-56.88814281,-18.09089675,-18.09082857,-18.09082857,-18.09082857,-18.09082857,-18.09082857,-18.0909422,-18.0909422
3426,128.92254485,-56.3972872,-18.40451765,-18.40450174,-18.40450174,-18.40450174,-18.40450174,-18.40450174,-18.40452826,-18.40452826
3427,128.88437537,-56.25066595,-18.69242938,-18.69246145,-18.69246145,-18.69246145,-18.69246145,-18.69246145,-18.692408,-18.692408
3428,113.74580167,-56.70280225,-18.79564258,-18.79569185,-18.79569185,-18.79569185,-18.79569185,-18.79569185,-18.79560974,-18.79560974
3429,111.14703385,-56.8160222,-18.80387016,-18.8039208,-18.8039208,-18.8039208,-18.8039208,-18.8039208,-18.8038364,-18.8038364
3430,120.91190698,-56.75832877,-18.23964448,-18.23960109,-18.23960109,-18.23960109,-18.23960109,-18.23960109,-18.23967341,-18.23967341
3431,134.71980422,-56.10393952,-18.94622804,-18.9463024,-18.9463024,-18.9463024,-18.9463024,-18.9463024,-18.94617846,-18.94617846
3432,131.51102252,-56.42688234,-18.66411289,-18.66414024,-18.66414024,-18.66414024,-18.66414024,-18.66414024,-18.66409465,-18.66409465
3433,115.74426919,-56.71003243,-18.78020346,-18.78025015,-18.78025015,-18.78025015,-18.78025015,-18.78025015,-18.78017233,-18.78017233
3434,130.96158185,-56.15530376,-18.96708765,-18.96716549,-18.96716549,-18.96716549,-18.96716549,-18.96716549,-18.96703575,-18.96703575
3435,120.26464922,-56.87989771,-18.20560119,-18.20555213,-18.20555213,-18.20555213,-18.20555213,-18.20555213,-18.20563389,-18.20563389
3436,117.90248068,-56.85573643,-18.58785994,-18.58787458,-18.58787458,-18.58787458,-18.58787458,-18.58787458,-18.58785018,-18.58785018
3437,123.66267519,-56.36444206,-18.89065735,-18.89072245,-18.89072245,-18.89072245,-18.89072245,-18.89072245,-18.89061395,-18.89061395
3438,120.31679492,-56.88806558,-18.762565,-18.76260876,-18.76260876,-18.76260876,-18.76260876,-18.76260876,-18.76253583,-18.76253583
3439,116.35665188,-56.88284075,-18.24755883,-18.24751676,-18.24751676,-18.24751676,-18.24751676,-18.24751676,-18.24758688,-18.24758688
3440,112.22935225,-56.83932626,-18.80632961,-18.80638066,-18.80638066,-18.80638066,-18.80638066,-18.80638066,-18.80629558,-18.80629558
3441,126.19125721,-56.50240048,-18.34065681,-18.34063026,-18.34063026,-18.34063026,-18.34063026,-18.34063026,-18.34067451,-18.34067451
3442,141.60548477,-56.14080699,-18.2294393,-18.22939421,-18.22939421,-18.22939421,-18.22939421,-18.22939421,-18.22946936,-18.22946936
3443,114.35830263,-56.97913446,-18.08327445,-18.083205,-18.083205,-18.083205,-18.083205,-18.083205,-18.08332075,-18.08332075
3444,133.57225447,-56.30926056,-18.39608334,-18.39606603,-18.39606603,-18.39606603,-18.39606603,-18.39606603,-18.39609489,-18.39609489
3445,120.58869857,-56.721034,-18.14244827,-18.14238869,-18.14238869,-18.14238869,-18.14238869,-18.14238869,-18.142488,-18.142488
3446,119.6232495,-56.58028701,-18.9839118,-18.98399245,-18.98399245,-18.98399245,-18.98399245,-18.98399245,-18.98385804,-18.98385804
3447,106.85422543,-56.95185751,-18.96463071,-18.96470814,-18.96470814,-18.96470814,-18.96470814,-18.96470814,-18.96457909,-18.96457909
3448,135.51115885,-56.23275267,-18.00194089,-18.00185789,-18.00185789,-18.00185789,-18.00185789,-18.00185789,-18.00199622,-18.00199622
3449,118.33448487,-56.60339561,-18.76184021,-18.76188384,-18.76188384,-18.76188384,-18.76188384,-18.76188384,-18.76181112,-18.76181112
3450,122.50359899,-56.68339809,-18.16625496,-18.16619934,-18.16619934,-18.16619934,-18.16619934,-18.16619934,-18.16629204,-18.16629204
3451,115.9463474,-56.84875828,-18.09841317,-18.09834624,-18.09834624,-18.09834624,-18.09834624,-18.09834624,-18.09845778,-18.09845778
3452,134.4341566,-56.31010442,-18.87948196,-18.8795452,-18.8795452,-18.8795452,-18.8795452,-18.8795452,-18.8794398,-18.8794398
3453,131.53813244,-56.31074949,-18.94164223,-18.94171583,-18.94171583,-18.94171583,-18.94171583,-18.94171583,-18.94159316,-18.94159316
3454,115.54689494,-56.73019596,-18.62843143,-18.62845284,-18.62845284,-18.62845284,-18.62845284,-18.62845284,-18.62841716,-18.62841716
3455,110.91168996,-56.99585297,-18.34160609,-18.34157969,-18.34157969,-18.34157969,-18.34157969,-18.34157969,-18.34162368,-18.34162368
3456,136.82152038,-56.23541661,-18.15293846,-18.15288063,-18.15288063,-18.15288063,-18.15288063,-18.15288063,-18.15297702,-18.15297702
3457,111.44517206,-56.88197477,-18.85068764,-18.85074608,-18.85074608,-18.85074608,-18.85074608,-18.85074608,-18.85064868,-18.85064868
3458,135.97374962,-56.11658225,-18.47797397,-18.4779703,-18.4779703,-18.4779703,-18.4779703,-18.4779703,-18.47797641,-18.47797641
3459,121.77618554,-56.55743533,-18.54359238,-18.54359965,-18.54359965,-18.54359965,-18.54359965,-18.54359965,-18.54358754,-18.54358754
3460,137.1774745,-56.19656808,-18.41767479,-18.41766107,-18.41766107,-18.41766107,-18.41766107,-18.41766107,-18.41768393,-18.41768393
3461,110.2484092,-56.79686343,-18.90307623,-18.90314341,-18.90314341,-18.90314341,-18.90314341,-18.90314341,-18.90303145,-18.90303145
3462,123.70734494,-56.4667457,-18.69028914,-18.69032085,-18.69032085,-18.69032085,-18.69032085,-18.69032085,-18.690268,-18.690268
3463,110.84953476,-56.68989826,-18.8840447,-18.8841087,-18.8841087,-18.8841087,-18.8841087,-18.8841087,-18.88400203,-18.88400203
3464,119.51595152,-56.76690435,-18.54152686,-18.54153378,-18.54153378,-18.54153378,-18.54153378,-18.54153378,-18.54152225,-18.54152225
3465,116.71955155,-56.85774102,-18.48419041,-18.48418777,-18.48418777,-18.48418777,-18.48418777,-18.48418777,-18.48419216,-18.48419216
3466,115.05571285,-56.88599162,-18.08938309,-18.08931466,-18.08931466,-18.08931466,-18.08931466,-18.08931466,-18.0894287,-18.0894287
3467,129.20490245,-56.20475235,-18.99531149,-18.99539403,-18.99539403,-18.99539403,-18.99539403,-18.99539403,-18.99525646,-18.99525646
3468,112.83588228,-56.95022653,-18.38119859,-18.38117879,-18.38117879,-18.38117879,-18.38117879,-18.38117879,-18.38121179,-18.38121179
3469,112.66947854,-56.90700833,-18.93813454,-18.93820755,-18.93820755,-18.93820755,-18.93820755,-18.93820755,-18.93808586,-18.93808586
3470,139.15349231,-56.0008516,-18.85665551,-18.85671494,-18.85671494,-18.85671494,-18.85671494,-18.85671494,-18.85661588,-18.85661588
3471,123.29814965,-56.64060511,-18.13969922,-18.13963918,-18.13963918,-18.13963918,-18.13963918,-18.13963918,-18.13973925,-18.13973925
3472,145.19854869,-56.00464288,-18.29694222,-18.29690838,-18.29690838,-18.29690838,-18.29690838,-18.29690838,-18.29696478,-18.29696478
3473,126.53693088,-56.42161245,-18.68990552,-18.68993716,-18.68993716,-18.68993716,-18.68993716,-18.68993716,-18.68988442,-18.68988442
3474,129.80009708,-56.33087654,-18.47358887,-18.47358447,-18.47358447,-18.47358447,-18.47358447,-18.47358447,-18.4735918,-18.4735918
3475,135.70730424,-56.08155162,-18.99746128,-18.99754418,-18.99754418,-18.99754418,-18.99754418,-18.99754418,-18.99740601,-18.99740601
3476,121.19890058,-56.77108422,-18.36484133,-18.36481881,-18.36481881,-18.36481881,-18.36481881,-18.36481881,-18.36485635,-18.36485635
3477,125.18134665,-56.25071028,-18.86731286,-18.86737407,-18.86737407,-18.86737407,-18.86737407,-18.86737407,-18.86727205,-18.86727205
3478,138.21639235,-56.15515666,-18.00212891,-18.00204594,-18.00204594,-18.00204594,-18.00204594,-18.00204594,-18.00218422,-18.00218422
3479,121.79422144,-56.45921153,-18.75574399,-18.75578661,-18.75578661,-18.75578661,-18.75578661,-18.75578661,-18.75571557,-18.75571557
3480,118.32002962,-56.65961077,-18.64026829,-18.64029167,-18.64029167,-18.64029167,-18.64029167,-18.64029167,-18.64025271,-18.64025271
3481,130.8180778,-56.12836089,-18.94556409,-18.94563834,-18.94563834,-18.94563834,-18.94563834,-18.94563834,-18.94551459,-18.94551459
3482,114.58353831,-56.74064123,-18.62851931,-18.62854073,-18.62854073,-18.62854073,-18.62854073,-18.62854073,-18.62850503,-18.62850503
3483,134.49228747,-56.36819249,-18.23816867,-18.23812504,-18.23812504,-18.23812504,-18.23812504,-18.23812504,-18.23819776,-18.23819776
3484,119.35708822,-56.65124657,-18.1502608,-18.15020252,-18.15020252,-18.15020252,-18.15020252,-18.15020252,-18.15029965,-18.15029965
3485,122.55524847,-56.5843288,-18.37426028,-18.37423933,-18.37423933,-18.37423933,-18.37423933,-18.37423933,-18.37427425,-18.37427425
3486,127.18566742,-56.43738104,-18.46467449,-18.4646686,-18.4646686,-18.4646686,-18.4646686,-18.4646686,-18.46467841,-18.46467841
3487,131.54260044,-56.2126057,-18.58314436,-18.58315821,-18.58315821,-18.58315821,-18.58315821,-18.58315821,-18.58313512,-18.58313512
3488,121.24764229,-56.71453995,-18.49482448,-18.49482362,-18.49482362,-18.49482362,-18.49482362,-18.49482362,-18.49482506,-18.49482506
3489,138.83790419,-56.27522335,-18.08475039,-18.08468119,-18.08468119,-18.08468119,-18.08468119,-18.08468119,-18.08479653,-18.08479653
3490,129.00981643,-56.30089537,-18.65232601,-18.6523514,-18.6523514,-18.6523514,-18.6523514,-18.6523514,-18.65230909,-18.65230909
3491,125.3449278,-56.30881952,-18.82898206,-18.82903688,-18.82903688,-18.82903688,-18.82903688,-18.82903688,-18.82894551,-18.82894551
3492,118.38107102,-56.83330851,-18.34807443,-18.34804911,-18.34804911,-18.34804911,-18.34804911,-18.34804911,-18.34809131,-18.34809131
3493,110.48828304,-56.8943418,-18.85259285,-18.85265161,-18.85265161,-18.85265161,-18.85265161,-18.85265161,-18.85255368,-18.85255368
3494,137.12277986,-56.14135565,-18.50628478,-18.50628583,-18.50628583,-18.50628583,-18.50628583,-18.50628583,-18.50628408,-18.50628408
